"t","source","name","pid","cpuSec","rssMb"
"2026-09-03T10:10:34.2751736+08:00","host","nginx","20152","2.125","4"
"2026-09-03T10:10:34.2751736+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:10:37.3206877+08:00","host","machine","0","34.5","0"
"2026-09-03T10:10:37.3405160+08:00","host","java","18412","82.421875","281"
"2026-09-03T10:10:37.3405160+08:00","host","java","22556","92.859375","295"
"2026-09-03T10:10:37.3405160+08:00","host","java","22664","92.25","276"
"2026-09-03T10:10:37.3405160+08:00","host","java","33636","5.234375","6"
"2026-09-03T10:10:37.3405160+08:00","host","java","38048","5.109375","4"
"2026-09-03T10:10:37.3405160+08:00","host","java","38656","70.890625","53"
"2026-09-03T10:10:37.3405160+08:00","host","java","40260","4.890625","6"
"2026-09-03T10:10:37.3405160+08:00","host","java","40644","4.796875","3"
"2026-09-03T10:10:37.3405160+08:00","host","java","43952","83.203125","232"
"2026-09-03T10:10:37.3405160+08:00","host","mysqld","5240","","1"
"2026-09-03T10:10:37.3405160+08:00","host","mysqld","6284","","84"
"2026-09-03T10:10:37.3405160+08:00","host","nginx","20152","2.171875","4"
"2026-09-03T10:10:37.3405160+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:10:40.3703243+08:00","host","machine","0","35.3","0"
"2026-09-03T10:10:40.3942669+08:00","host","java","18412","82.421875","281"
"2026-09-03T10:10:40.3942669+08:00","host","java","22556","92.953125","295"
"2026-09-03T10:10:40.3942669+08:00","host","java","22664","92.25","276"
"2026-09-03T10:10:40.3942669+08:00","host","java","33636","5.25","6"
"2026-09-03T10:10:40.3942669+08:00","host","java","38048","5.109375","4"
"2026-09-03T10:10:40.3942669+08:00","host","java","38656","70.90625","53"
"2026-09-03T10:10:40.3942669+08:00","host","java","40260","4.890625","6"
"2026-09-03T10:10:40.3942669+08:00","host","java","40644","4.796875","3"
"2026-09-03T10:10:40.3942669+08:00","host","java","43952","83.25","232"
"2026-09-03T10:10:40.3942669+08:00","host","mysqld","5240","","1"
"2026-09-03T10:10:40.3942669+08:00","host","mysqld","6284","","84"
"2026-09-03T10:10:40.4054626+08:00","host","nginx","20152","2.171875","4"
"2026-09-03T10:10:40.4054626+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:10:43.4500727+08:00","host","machine","0","41.2","0"
"2026-09-03T10:10:43.4791044+08:00","host","java","18412","82.421875","281"
"2026-09-03T10:10:43.4801198+08:00","host","java","22556","93.015625","295"
"2026-09-03T10:10:43.4811120+08:00","host","java","22664","92.25","276"
"2026-09-03T10:10:43.4811120+08:00","host","java","33636","5.25","6"
"2026-09-03T10:10:43.4821199+08:00","host","java","38048","5.125","4"
"2026-09-03T10:10:43.4821199+08:00","host","java","38656","70.921875","53"
"2026-09-03T10:10:43.4821199+08:00","host","java","40260","4.890625","6"
"2026-09-03T10:10:43.4821199+08:00","host","java","40644","4.796875","3"
"2026-09-03T10:10:43.4831020+08:00","host","java","43952","83.46875","232"
"2026-09-03T10:10:43.4851203+08:00","host","mysqld","5240","","1"
"2026-09-03T10:10:43.4861038+08:00","host","mysqld","6284","","84"
"2026-09-03T10:10:43.4881013+08:00","host","nginx","20152","2.21875","4"
"2026-09-03T10:10:43.4881013+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:10:46.5159639+08:00","host","machine","0","50.6","0"
"2026-09-03T10:10:46.5339583+08:00","host","java","18412","82.421875","281"
"2026-09-03T10:10:46.5349569+08:00","host","java","22556","93.1875","295"
"2026-09-03T10:10:46.5349569+08:00","host","java","22664","92.25","276"
"2026-09-03T10:10:46.5349569+08:00","host","java","33636","5.25","6"
"2026-09-03T10:10:46.5349569+08:00","host","java","38048","5.125","4"
"2026-09-03T10:10:46.5359611+08:00","host","java","38656","70.921875","53"
"2026-09-03T10:10:46.5359611+08:00","host","java","40260","4.890625","6"
"2026-09-03T10:10:46.5359611+08:00","host","java","40644","4.796875","3"
"2026-09-03T10:10:46.5369723+08:00","host","java","43952","83.65625","232"
"2026-09-03T10:10:46.5389728+08:00","host","mysqld","5240","","1"
"2026-09-03T10:10:46.5399825+08:00","host","mysqld","6284","","84"
"2026-09-03T10:10:46.5409744+08:00","host","nginx","20152","2.21875","4"
"2026-09-03T10:10:46.5409744+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:10:49.5624060+08:00","host","machine","0","60.2","0"
"2026-09-03T10:10:49.6135600+08:00","host","java","18412","82.4375","281"
"2026-09-03T10:10:49.6145628+08:00","host","java","22556","93.328125","295"
"2026-09-03T10:10:49.6155644+08:00","host","java","22664","92.265625","276"
"2026-09-03T10:10:49.6185650+08:00","host","java","33636","5.25","6"
"2026-09-03T10:10:49.6205686+08:00","host","java","38048","5.125","4"
"2026-09-03T10:10:49.6225635+08:00","host","java","38656","70.921875","53"
"2026-09-03T10:10:49.6245520+08:00","host","java","40260","4.890625","6"
"2026-09-03T10:10:49.6265564+08:00","host","java","40644","4.796875","3"
"2026-09-03T10:10:49.6285619+08:00","host","java","43952","83.9375","232"
"2026-09-03T10:10:49.6365635+08:00","host","mysqld","5240","","1"
"2026-09-03T10:10:49.6398365+08:00","host","mysqld","6284","","84"
"2026-09-03T10:10:49.6423086+08:00","host","nginx","20152","2.234375","4"
"2026-09-03T10:10:49.6443223+08:00","host","nginx","40492","0.109375","5"
